fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.6349206349206349,0.7526881720430108,0.6730769230769231,0.8536585365853658,0.5278592375366569,0.09153605015673982
1,1521,63,0.7142857142857143,0.71875,0.71875,0.71875,0.7142137096774194,0.42842741935483863
2,1542,63,0.7142857142857143,0.7272727272727273,0.75,0.7058823529411765,0.7136363636363636,0.4278506559031282
3,1563,63,0.5873015873015873,0.6388888888888888,0.5,0.8846153846153846,0.5787037037037037,0.23600746268656714
4,1584,63,0.6031746031746031,0.7368421052631579,0.660377358490566,0.8333333333333334,0.465195246179966,-0.02739726027397249
5,1605,63,0.5555555555555556,0.6216216216216216,0.7931034482758621,0.5111111111111111,0.5415800415800416,0.14035087719298245
6,1626,63,0.4603174603174603,0.45161290322580644,1.0,0.2916666666666667,0.46018145161290325,0.16393442622950827
7,1647,63,0.3968253968253968,0.32142857142857145,1.0,0.19148936170212766,0.3892857142857143,0.10738255033557043
8,1668,63,0.6825396825396826,0.803921568627451,0.7592592592592593,0.8541666666666666,0.4852941176470588,-0.014492753623188248
9,1689,63,0.6031746031746031,0.7058823529411765,0.6666666666666666,0.75,0.5480631276901005,0.10256410256410242
10,1710,63,0.49206349206349204,0.5789473684210527,0.4230769230769231,0.9166666666666666,0.4694736842105263,0.12041884816753923
11,1731,63,0.47619047619047616,0.45901639344262296,0.3888888888888889,0.56,0.4756620428751577,-0.017621145374449254
12,1752,63,0.30158730158730157,0.08333333333333333,0.09090909090909091,0.07692307692307693,0.25961538461538464,-0.47446808510638294
13,1773,63,0.47619047619047616,0.10810810810810811,0.14285714285714285,0.08695652173913043,0.36866079562708776,-0.23236514522821583
14,1794,63,0.38095238095238093,0.20408163265306123,0.11904761904761904,0.7142857142857143,0.34879406307977734,0.016806722689075793
15,1815,63,0.3968253968253968,0.42424242424242425,0.28,0.875,0.39545454545454545,0.06411258795934338
16,1836,63,0.8095238095238095,0.8064516129032258,0.8928571428571429,0.7352941176470589,0.8094758064516129,0.6223776223776224
17,1857,63,0.5873015873015873,0.6976744186046512,0.9375,0.5555555555555556,0.5238372093023256,0.1651376146788992
18,1878,63,0.4126984126984127,0.5316455696202531,1.0,0.3620689655172414,0.3722057635335308,0.0826446280991735
19,1899,63,0.2222222222222222,0.3287671232876712,1.0,0.19672131147540983,0.20211941070043937,0.015311004784688942
20,1920,63,0.25396825396825395,0.2033898305084746,1.0,0.11320754716981132,0.25094864659752086,0.03894839337877298
21,1941,63,0.6666666666666666,0.7835051546391752,0.7916666666666666,0.7755102040816326,0.5296836118023462,0.05970149253731338
22,1962,63,0.6825396825396826,0.8113207547169812,0.6935483870967742,0.9772727272727273,0.4056603773584906,-0.03109656301145658
23,1983,63,0.7301587301587301,0.8440366972477065,0.8070175438596491,0.8846153846153846,0.42201834862385323,-0.14057507987220452
24,2004,63,0.49206349206349204,0.627906976744186,0.8181818181818182,0.5094339622641509,0.413953488372093,-0.050000000000000044
25,2025,63,0.5396825396825397,0.6666666666666666,0.7435897435897436,0.6041666666666666,0.4615384615384615,-0.05181347150259086
26,2046,63,0.6349206349206349,0.5660377358490566,0.6818181818181818,0.4838709677419355,0.6254846213491858,0.26632911392405056
27,2067,63,0.42857142857142855,0.25,0.5,0.16666666666666666,0.3942307692307692,-0.050000000000000044
28,2088,63,0.5873015873015873,0.1875,1.0,0.10344827586206896,0.4554521276595745,0.11074918566775249
29,2109,63,0.6349206349206349,0.3783783783783784,1.0,0.23333333333333334,0.5599757060431219,0.2417582417582418
30,2130,63,0.4603174603174603,0.6222222222222222,0.45161290322580644,1.0,0.3388888888888889,0.02547770700636931
31,2151,63,0.8571428571428571,0.8615384615384616,0.8,0.9333333333333333,0.8569987389659521,0.7157894736842105
32,2172,63,0.7936507936507936,0.8433734939759037,0.813953488372093,0.875,0.7705239562902775,0.5422023476802682
33,2193,63,0.8095238095238095,0.8636363636363636,0.7916666666666666,0.95,0.7739234449760766,0.5563380281690141
34,2214,63,0.7777777777777778,0.8478260869565217,0.8863636363636364,0.8125,0.7180306905370843,0.4389312977099237
35,2235,63,0.5873015873015873,0.6829268292682927,1.0,0.5185185185185185,0.5460088691796009,0.23529411764705888
36,2256,63,0.3333333333333333,0.36363636363636365,1.0,0.2222222222222222,0.3318181818181818,0.07547169811320764
37,2277,63,0.14285714285714285,0.1,1.0,0.05263157894736842,0.14090909090909093,0.010471204188481686
38,2298,63,0.6825396825396826,0.7674418604651163,0.868421052631579,0.6875,0.6337209302325582,0.288135593220339
39,2319,63,0.6984126984126984,0.8118811881188119,0.6833333333333333,1.0,0.525940594059406,0.1704781704781705
40,2340,63,0.4444444444444444,0.5783132530120482,0.4067796610169492,1.0,0.38217988231997757,0.0801001251564456
41,2361,63,0.36507936507936506,0.47368421052631576,0.3103448275862069,1.0,0.3368421052631579,0.06666666666666676
42,2382,63,0.2857142857142857,0.34782608695652173,0.21052631578947367,1.0,0.2791762013729977,0.048338368580060576
43,2403,63,0.5873015873015873,0.7045454545454546,0.543859649122807,1.0,0.5101674641148326,0.18507462686567167
44,2424,63,0.3968253968253968,0.525,0.6176470588235294,0.45652173913043476,0.34945652173913044,-0.252092050209205
45,2445,63,0.3333333333333333,0.34375,0.7857142857142857,0.22,0.33316532258064513,-0.005319148936170359
46,2466,63,0.5238095238095238,0.34782608695652173,1.0,0.21052631578947367,0.48641304347826086,0.17467248908296962
47,2487,63,0.5079365079365079,0.3673469387755102,0.6923076923076923,0.25,0.4823747680890538,0.09205020920502105
48,2508,63,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,0.0
49,2529,63,0.5873015873015873,0.13333333333333333,1.0,0.07142857142857142,0.43124999999999997,0.07874015748031493
50,2550,63,0.6666666666666666,0.46153846153846156,0.47368421052631576,0.45,0.6100795755968169,0.22038892162639956
51,2571,63,0.6984126984126984,0.7710843373493976,0.6956521739130435,0.8648648648648649,0.6646119361165592,0.3441095890410959
52,2592,63,0.5873015873015873,0.6578947368421053,0.625,0.6944444444444444,0.5689473684210526,0.14150943396226412
53,2613,63,0.4603174603174603,0.5,0.3953488372093023,0.68,0.4568965517241379,-0.0037488284910964786
54,2634,63,0.31746031746031744,0.37681159420289856,0.23214285714285715,1.0,0.3112128146453089,0.06295399515738498
55,2655,63,0.36507936507936506,0.48717948717948717,0.3220338983050847,1.0,0.3269230769230769,0.05688622754491035
56,2676,63,0.7936507936507936,0.7936507936507936,0.8620689655172413,0.7352941176470589,0.7936507936507936,0.5898848272408612
