fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.6825396825396826,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6111111111111112,0.2222222222222222
1,1521,63,0.7301587301587301,0.7605633802816901,0.8709677419354839,0.675,0.7257362355953905,0.4626191670847968
2,1542,63,0.8095238095238095,0.85,0.8292682926829268,0.8717948717948718,0.7945652173913043,0.5895765472312704
3,1563,63,0.7301587301587301,0.8045977011494253,0.7,0.9459459459459459,0.6843501326259946,0.39865244244806297
4,1584,63,0.6666666666666666,0.7920792079207921,0.7843137254901961,0.8,0.4760396039603961,-0.04750593824228022
5,1605,63,0.42857142857142855,0.5384615384615384,0.9545454545454546,0.375,0.3942307692307692,0.07428571428571418
6,1626,63,0.2222222222222222,0.30985915492957744,1.0,0.18333333333333332,0.20947503201024326,0.020932445290199886
7,1647,63,0.2857142857142857,0.4,1.0,0.25,0.25882352941176473,0.03076923076923077
8,1668,63,0.6984126984126984,0.8155339805825242,0.9130434782608695,0.7368421052631579,0.49472351203039255,0.03855421686746996
9,1689,63,0.6349206349206349,0.7722772277227723,0.6610169491525424,0.9285714285714286,0.42613861386138613,-0.02985074626865658
10,1710,63,0.38095238095238093,0.5517241379310345,0.38095238095238093,1.0,0.27586206896551724,0.0
11,1731,63,0.3492063492063492,0.36923076923076925,0.3333333333333333,0.41379310344827586,0.3485498108448928,-0.2869955156950674
12,1752,63,0.4444444444444444,0.36363636363636365,0.4,0.3333333333333333,0.4353393085787452,-0.12213740458015265
13,1773,63,0.5714285714285714,0.3076923076923077,0.5,0.2222222222222222,0.49867374005305043,0.059701492537313494
14,1794,63,0.8253968253968254,0.47619047619047616,0.35714285714285715,0.7142857142857143,0.6857142857142857,0.3850931677018634
15,1815,63,0.7936507936507936,0.6486486486486487,0.631578947368421,0.6666666666666666,0.7512906164591557,0.5027322404371585
16,1836,63,0.8412698412698413,0.8648648648648649,0.8888888888888888,0.8421052631578947,0.8362785862785863,0.6728971962616822
17,1857,63,0.8571428571428571,0.9217391304347826,0.9298245614035088,0.9137931034482759,0.5517786561264822,0.10426540284360186
18,1878,63,0.5714285714285714,0.7272727272727273,0.972972972972973,0.5806451612903226,0.36363636363636365,-0.031534263189811895
19,1899,63,0.31746031746031744,0.4819277108433735,1.0,0.31746031746031744,0.24096385542168675,0.0
20,1920,63,0.1111111111111111,0.034482758620689655,1.0,0.017543859649122806,0.10547667342799188,0.003389830508474523
21,1941,63,0.49206349206349204,0.6190476190476191,0.8125,0.5,0.4285714285714286,-0.02647657841140516
22,1962,63,0.746031746031746,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5594405594405594,0.11888111888111885
23,1983,63,0.7142857142857143,0.8301886792452831,0.9166666666666666,0.7586206896551724,0.4650943396226415,-0.021621621621621623
24,2004,63,0.5238095238095238,0.6875,0.868421052631579,0.5689655172413793,0.34375,-0.15243902439024382
25,2025,63,0.5555555555555556,0.6818181818181818,0.75,0.625,0.47248803827751196,-0.035211267605633756
26,2046,63,0.5238095238095238,0.53125,0.6071428571428571,0.4722222222222222,0.5236895161290323,0.0625
27,2067,63,0.3492063492063492,0.0,0.0,0.0,0.25882352941176473,0.0
28,2088,63,0.47619047619047616,0.1951219512195122,0.5714285714285714,0.11764705882352941,0.40344332855093257,0.013289036544850474
29,2109,63,0.6031746031746031,0.358974358974359,0.875,0.22580645161290322,0.5358090185676393,0.19683834778174403
30,2130,63,0.47619047619047616,0.6373626373626373,0.46774193548387094,1.0,0.34725274725274724,0.027140851661207388
31,2151,63,0.8253968253968254,0.8450704225352113,0.75,0.967741935483871,0.8225352112676056,0.6522829904666332
32,2172,63,0.7777777777777778,0.8571428571428571,0.75,1.0,0.6785714285714286,0.4
33,2193,63,0.8095238095238095,0.8723404255319149,0.82,0.9318181818181818,0.7486702127659575,0.5032851511169514
34,2214,63,0.6666666666666666,0.7920792079207921,0.9090909090909091,0.7017543859649122,0.4760396039603961,0.017817371937639104
35,2235,63,0.4126984126984127,0.5647058823529412,1.0,0.39344262295081966,0.3311334289813486,0.03955500618046959
36,2256,63,0.3333333333333333,0.475,1.0,0.3114754098360656,0.28097826086956523,0.027920646583394437
37,2277,63,0.14285714285714285,0.18181818181818182,1.0,0.1,0.14090909090909093,0.010471204188481686
38,2298,63,0.4603174603174603,0.5641025641025641,0.9166666666666666,0.4074074074074074,0.4278846153846154,0.07751937984496138
