fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.38095238095238093,0.13333333333333333,0.07142857142857142,1.0,0.3259259259259259,0.04878048780487809
1,1521,63,0.25396825396825395,0.0784313725490196,0.04081632653061224,1.0,0.22588235294117648,0.01856148491879339
2,1542,63,0.14285714285714285,0.03571428571428571,0.01818181818181818,1.0,0.13214285714285715,0.004681100058513743
3,1563,63,0.15873015873015872,0.2535211267605634,0.14516129032258066,1.0,0.14494238156209988,0.005361930294906281
4,1584,63,0.7936507936507936,0.0,0.0,0.0,0.4424778761061947,0.0
5,1605,63,0.47619047619047616,0.0,0.0,0.0,0.3225806451612903,0.0
6,1626,63,0.36507936507936506,0.047619047619047616,1.0,0.024390243902439025,0.2857142857142857,0.01716068642745705
7,1647,63,0.2857142857142857,0.21052631578947367,1.0,0.11764705882352941,0.2791762013729977,0.048338368580060576
8,1668,63,0.5555555555555556,0.17647058823529413,1.0,0.0967741935483871,0.4360613810741688,0.09815950920245409
9,1689,63,0.4603174603174603,0.15,0.12,0.2,0.37732558139534883,-0.21016949152542375
10,1710,63,0.14285714285714285,0.18181818181818182,0.1,1.0,0.14090909090909093,0.010471204188481686
11,1731,63,0.5238095238095238,0.4230769230769231,0.2682926829268293,1.0,0.5088357588357588,0.20387531592249375
12,1752,63,0.36507936507936506,0.3548387096774194,0.21568627450980393,1.0,0.3649193548387097,0.09482758620689657
13,1773,63,0.20634920634920634,0.34210526315789475,0.20634920634920634,1.0,0.17105263157894737,0.0
14,1794,63,0.5079365079365079,0.5507246376811594,0.38,1.0,0.5034324942791761,0.2018798528810788
15,1815,63,0.6666666666666666,0.5116279069767442,0.55,0.4782608695652174,0.6293079293919865,0.26048071548351026
16,1836,63,0.8095238095238095,0.4,1.0,0.25,0.6433962264150943,0.33215547703180215
17,1857,63,0.6666666666666666,0.08695652173913043,0.2,0.05555555555555555,0.4415365132967497,-0.04255319148936154
18,1878,63,0.6349206349206349,0.46511627906976744,1.0,0.30303030303030304,0.5940039226674139,0.29282576866764276
19,1899,63,0.3492063492063492,0.2545454545454545,1.0,0.14583333333333334,0.3385403329065301,0.07518796992481191
20,1920,63,0.3333333333333333,0.08695652173913043,1.0,0.045454545454545456,0.28097826086956523,0.027920646583394437
21,1941,63,0.7777777777777778,0.6818181818181818,0.8823529411764706,0.5555555555555556,0.7555432372505543,0.5242718446601942
