fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.6984126984126984,0.09523809523809523,0.05555555555555555,0.3333333333333333,0.45714285714285713,0.014814814814814725
1,1521,63,0.7142857142857143,0.0,0.0,0.0,0.4166666666666667,0.0
2,1542,63,0.4603174603174603,0.0,0.0,0.0,0.31521739130434784,0.0
3,1563,63,0.5238095238095238,0.16666666666666666,0.75,0.09375,0.41666666666666663,0.060636182902584546
4,1584,63,0.5396825396825397,0.2564102564102564,0.23809523809523808,0.2777777777777778,0.4615384615384615,-0.07407407407407418
5,1605,63,0.15873015873015872,0.273972602739726,0.15873015873015872,1.0,0.136986301369863,0.0
6,1626,63,0.6190476190476191,0.6842105263157895,0.5777777777777777,0.8387096774193549,0.6021052631578947,0.2432432432432433
7,1647,63,0.6349206349206349,0.676056338028169,0.631578947368421,0.7272727272727273,0.6289372599231754,0.26259541984732826
8,1668,63,0.9523809523809523,0.9387755102040817,0.9583333333333334,0.92,0.9499072356215214,0.8998410174880763
9,1689,63,0.9365079365079365,0.5,0.5,0.5,0.7330508474576272,0.4661016949152542
10,1710,63,0.9682539682539683,0.0,0.0,0.0,0.49193548387096775,0.0
11,1731,63,0.6825396825396826,0.0,0.0,0.0,0.4056603773584906,0.0
12,1752,63,0.5238095238095238,0.21052631578947367,0.12121212121212122,0.8,0.43480861244019137,0.08430232558139528
13,1773,63,0.746031746031746,0.42857142857142855,0.3,0.75,0.6326530612244898,0.30193905817174505
14,1794,63,0.8095238095238095,0.14285714285714285,0.25,0.1,0.5178571428571429,0.057356608478803084
15,1815,63,0.6190476190476191,0.07692307692307693,0.047619047619047616,0.2,0.41846153846153844,-0.05882352941176472
16,1836,63,0.5396825396825397,0.17142857142857143,0.0967741935483871,0.75,0.4263736263736264,0.06642820643842617
17,1857,63,0.5238095238095238,0.16666666666666666,0.13636363636363635,0.21428571428571427,0.41666666666666663,-0.14406779661016955
18,1878,63,0.5873015873015873,0.5,0.52,0.48148148148148145,0.5743243243243243,0.14953271028037374
19,1899,63,0.4444444444444444,0.5679012345679012,0.4107142857142857,0.92,0.3950617283950617,0.042553191489361764
20,1920,63,0.4126984126984127,0.5647058823529412,0.4067796610169492,0.9230769230769231,0.3311334289813486,-0.01923917796239616
21,1941,63,0.5079365079365079,0.5753424657534246,0.5,0.6774193548387096,0.4952184026880331,0.021052631578947323
22,1962,63,0.5238095238095238,0.21052631578947367,0.6666666666666666,0.125,0.43480861244019137,0.059701492537313494
23,1983,63,0.6507936507936508,0.5217391304347826,1.0,0.35294117647058826,0.6233695652173913,0.33429394812680124
24,2004,63,0.6984126984126984,0.17391304347826086,1.0,0.09523809523809523,0.49472351203039255,0.12307692307692297
25,2025,63,0.7301587301587301,0.2608695652173913,1.0,0.15,0.5479105107640354,0.19413092550790068
26,2046,63,0.5873015873015873,0.13333333333333333,0.08695652173913043,0.2857142857142857,0.43124999999999997,-0.044642857142857206
27,2067,63,0.4444444444444444,0.10256410256410256,0.05405405405405406,1.0,0.35013262599469497,0.0450411433521003
28,2088,63,0.2698412698412698,0.08,0.041666666666666664,1.0,0.2373684210526316,0.020283975659229125
29,2109,63,0.12698412698412698,0.03508771929824561,0.017857142857142856,1.0,0.11899313501144165,0.004024144869215429
30,2130,63,0.1746031746031746,0.2571428571428571,0.14754098360655737,1.0,0.16428571428571426,0.010869565217391242
31,2151,63,0.7301587301587301,0.0,0.0,0.0,0.42201834862385323,-0.05934718100890213
32,2172,63,0.4444444444444444,0.0,0.0,0.0,0.3076923076923077,0.0
33,2193,63,0.3333333333333333,0.0,0.0,0.0,0.25,0.0
34,2214,63,0.2857142857142857,0.18181818181818182,1.0,0.1,0.2740076824583867,0.04384485666104554
35,2235,63,0.6349206349206349,0.34285714285714286,1.0,0.20689655172413793,0.5450549450549451,0.21970920840064612
36,2256,63,0.7301587301587301,0.32,0.36363636363636365,0.2857142857142857,0.5758415841584158,0.15469613259668502
37,2277,63,0.5396825396825397,0.2926829268292683,0.17647058823529413,0.8571428571428571,0.47575322812051646,0.13289036544850497
38,2298,63,0.6190476190476191,0.42857142857142855,0.2903225806451613,0.8181818181818182,0.5714285714285714,0.23014256619144613
39,2319,63,0.30158730158730157,0.2903225806451613,0.17647058823529413,0.8181818181818182,0.3014112903225806,0.004310344827586188
40,2340,63,0.20634920634920634,0.34210526315789475,0.20634920634920634,1.0,0.17105263157894737,0.0
41,2361,63,0.5555555555555556,0.5882352941176471,0.4166666666666667,1.0,0.552738336713996,0.25380710659898464
42,2382,63,0.6825396825396826,0.5238095238095238,0.5789473684210527,0.4782608695652174,0.6428571428571428,0.2889390519187359
43,2403,63,0.7936507936507936,0.38095238095238093,0.5714285714285714,0.2857142857142857,0.6285714285714286,0.27329192546583847
44,2424,63,0.6666666666666666,0.0,0.0,0.0,0.4,-0.08888888888888902
45,2445,63,0.5079365079365079,0.20512820512820512,1.0,0.11428571428571428,0.4244031830238727,0.10289389067524124
46,2466,63,0.30158730158730157,0.18518518518518517,1.0,0.10204081632653061,0.28703703703703703,0.04807692307692324
47,2487,63,0.36507936507936506,0.13043478260869565,1.0,0.06976744186046512,0.31521739130434784,0.0454545454545453
48,2508,63,0.8253968253968254,0.7755102040816326,0.8260869565217391,0.7307692307692307,0.8163265306122449,0.6335272342675833
