fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.6666666666666666,0.6956521739130435,0.75,0.6486486486486487,0.6636155606407322,0.3314805457301667
1,1521,63,0.6984126984126984,0.6545454545454545,0.6428571428571429,0.6666666666666666,0.6934699103713189,0.3870967741935484
2,1542,63,0.4603174603174603,0.34615384615384615,0.3333333333333333,0.36,0.44334719334719336,-0.11214953271028039
3,1563,63,0.4126984126984127,0.3728813559322034,0.2391304347826087,0.8461538461538461,0.4103212749810271,0.07536691788972627
4,1584,63,0.4603174603174603,0.575,0.46,0.7666666666666667,0.41793478260869565,-0.050000000000000044
5,1605,63,0.6031746031746031,0.5454545454545454,0.6,0.5,0.5966709346991037,0.1984732824427481
6,1626,63,0.5555555555555556,0.3333333333333333,1.0,0.2,0.5,0.18181818181818177
7,1647,63,0.5555555555555556,0.2222222222222222,0.5714285714285714,0.13793103448275862,0.45555555555555555,0.052631578947368474
8,1668,63,0.6825396825396826,0.6774193548387096,0.8076923076923077,0.5833333333333334,0.6824596774193548,0.38053097345132736
9,1689,63,0.6031746031746031,0.5901639344262295,0.6428571428571429,0.5454545454545454,0.6027742749054225,0.21052631578947367
10,1710,63,0.5079365079365079,0.3404255319148936,0.32,0.36363636363636365,0.47401023431187717,-0.04943578721117681
11,1731,63,0.5555555555555556,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.47248803827751196,-0.055023923444976086
12,1752,63,0.4603174603174603,0.39285714285714285,0.2972972972972973,0.5789473684210527,0.4535714285714285,-0.009425070688030113
13,1773,63,0.6031746031746031,0.32432432432432434,0.2857142857142857,0.375,0.521712723959915,0.050632911392405
14,1794,63,0.8253968253968254,0.42105263157894735,0.3076923076923077,0.6666666666666666,0.6591244466305952,0.33429394812680124
15,1815,63,0.746031746031746,0.3333333333333333,0.36363636363636365,0.3076923076923077,0.5882352941176471,0.17781402936378454
16,1836,63,0.6190476190476191,0.3333333333333333,0.5454545454545454,0.24,0.5333333333333333,0.11990686845168808
17,1857,63,0.4444444444444444,0.33962264150943394,0.6428571428571429,0.23076923076923078,0.4300852933574567,0.01869158878504662
18,1878,63,0.36507936507936506,0.16666666666666666,1.0,0.09090909090909091,0.3269230769230769,0.05688622754491035
19,1899,63,0.31746031746031744,0.18867924528301888,1.0,0.10416666666666667,0.299819074696304,0.05246589716684158
20,1920,63,0.3968253968253968,0.09523809523809523,1.0,0.05,0.32142857142857145,0.03700724054706339
21,1941,63,0.3968253968253968,0.36666666666666664,0.4583333333333333,0.3055555555555556,0.39545454545454545,-0.16666666666666674
22,1962,63,0.5238095238095238,0.6590909090909091,0.5178571428571429,0.90625,0.43480861244019137,0.03571428571428581
23,1983,63,0.36507936507936506,0.4444444444444444,0.6153846153846154,0.34782608695652173,0.35185185185185186,-0.17537313432835822
24,2004,63,0.36507936507936506,0.4594594594594595,0.68,0.3469387755102041,0.34511434511434513,-0.13924050632911378
25,2025,63,0.4126984126984127,0.39344262295081966,0.9230769230769231,0.25,0.41210592686002523,0.10173410404624272
26,2046,63,0.5238095238095238,0.21052631578947367,0.5,0.13333333333333333,0.43480861244019137,0.01253918495297801
27,2067,63,0.5079365079365079,0.06060606060606061,0.3333333333333333,0.03333333333333333,0.36363636363636365,-0.02843601895734582
28,2088,63,0.6984126984126984,0.3448275862068966,0.8333333333333334,0.21739130434782608,0.5744756487735514,0.22823984526112195
29,2109,63,0.6190476190476191,0.2,0.3,0.15,0.475,-0.014765100671140896
30,2130,63,0.38095238095238093,0.4935064935064935,0.3275862068965517,1.0,0.34879406307977734,0.07177937287495273
31,2151,63,0.7301587301587301,0.6792452830188679,0.5454545454545454,0.9,0.7231842853450503,0.46953937592867767
32,2172,63,0.7301587301587301,0.7671232876712328,0.7,0.8484848484848485,0.7231842853450503,0.4532924961715161
33,2193,63,0.746031746031746,0.813953488372093,0.6862745098039216,1.0,0.7069767441860465,0.4545454545454546
34,2214,63,0.6507936507936508,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.6158536585365854,0.23170731707317072
35,2235,63,0.2857142857142857,0.1509433962264151,1.0,0.08163265306122448,0.26725252003101574,0.03800475059382413
36,2256,63,0.2222222222222222,0.0392156862745098,1.0,0.02,0.19294117647058823,0.008352071956312379
37,2277,63,0.20634920634920634,0.13793103448275862,1.0,0.07407407407407407,0.2013184584178499,0.022346368715083775
38,2298,63,0.5714285714285714,0.6493506493506493,0.7352941176470589,0.5813953488372093,0.549165120593692,0.11728074727555793
39,2319,63,0.42857142857142855,0.4375,0.5185185185185185,0.3783783783783784,0.42842741935483875,-0.11504424778761058
40,2340,63,0.3333333333333333,0.4473684210526316,0.3148148148148148,0.7727272727272727,0.3036842105263158,-0.09701492537313405
41,2361,63,0.3968253968253968,0.4864864864864865,0.32142857142857145,1.0,0.3778586278586279,0.09523809523809523
42,2382,63,0.38095238095238093,0.38095238095238093,0.23529411764705882,1.0,0.38095238095238093,0.10491803278688516
43,2403,63,0.49206349206349204,0.6097560975609756,0.43859649122807015,1.0,0.44124168514412415,0.1295336787564766
44,2424,63,0.47619047619047616,0.5074626865671642,0.5862068965517241,0.4473684210526316,0.4740703263344296,-0.030738720872582892
45,2445,63,0.4603174603174603,0.41379310344827586,0.75,0.2857142857142857,0.4568965517241379,0.07272727272727264
46,2466,63,0.5079365079365079,0.3111111111111111,0.6363636363636364,0.20588235294117646,0.4641975308641975,0.06420699568758981
47,2487,63,0.5079365079365079,0.45614035087719296,0.5,0.41935483870967744,0.5034324942791761,0.01313794845881755
48,2508,63,0.6984126984126984,0.2962962962962963,1.0,0.17391304347826086,0.5521885521885521,0.21094264996704026
49,2529,63,0.6031746031746031,0.0,0.0,0.0,0.37623762376237624,0.0
50,2550,63,0.6031746031746031,0.0,0.0,0.0,0.37623762376237624,-0.20874904067536448
51,2571,63,0.7142857142857143,0.55,0.9166666666666666,0.39285714285714285,0.6703488372093023,0.38636363636363646
52,2592,63,0.7301587301587301,0.6222222222222222,0.7777777777777778,0.5185185185185185,0.7061728395061728,0.4251207729468599
53,2613,63,0.5873015873015873,0.5185185185185185,0.4,0.7368421052631579,0.5787037037037037,0.20945945945945943
54,2634,63,0.4603174603174603,0.41379310344827586,0.26666666666666666,0.9230769230769231,0.4568965517241379,0.1376811594202899
55,2655,63,0.6190476190476191,0.5,0.3333333333333333,1.0,0.5961538461538461,0.29999999999999993
56,2676,63,0.8095238095238095,0.7857142857142857,0.7586206896551724,0.8148148148148148,0.8071428571428572,0.6146788990825689
